attempt,condition,created_utc,d,execution_controller,experiment_tag,failure_code,hold_duration_s,interpolation_steps,lift_threshold_mm,mock,model_code,object_move,policy_action_hz,position_id,repeat,robot_command_hz,rollout_id,scheduled_rollout_id,seed,session,success,video_path,attempt_directory,grasp_x_mm,grasp_y_mm,grasp_z_mm,target_x_mm,target_y_mm,target_z_mm,E1,E2,E3,close_error_3d_mm,clean,lift_mm,measured_hold_duration_s,duration_s,evaluation_group,analysis_eligible,exclusion_reason,outcome_corrected,original_success,correction_reason,trial,policy_timeout_s,inference_server
1,D,2026-08-30T13:05:42.527196+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_2,4,30.0,t370_m01_eval_2_r4,t370_m01_eval_2_r4,0,16,True,,t370_m01_eval_2_r4,782.4761325655929,156.24070363707946,548.0856631924601,776.7053649902343,159.72193145751953,551.3918487548829,6.739488522626635,-3.3061855624227974,6.707689852062625,7.506768180767879,True,94.02430000000004,9.049973964691162,65.60632967948914,exact_grid,True,,False,,,370,60.0,resident_12_model_pool_v1
1,C,2026-08-30T13:07:07.916827+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_6,4,30.0,t371_m02_eval_6_r4,t371_m02_eval_6_r4,1,16,True,,t371_m02_eval_6_r4,722.81438329358,-122.14678426800587,547.1388594659059,718.6022155761718,-109.0510589281718,551.8818461100261,13.756466808593988,-4.742986644120265,13.756009774802147,14.551161512479037,True,84.73660000000007,11.449926137924194,56.632370948791504,q_unseen,True,,False,,,371,60.0,resident_12_model_pool_v1
1,B,2026-08-30T13:08:33.165330+00:00,111.47307076187946,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_5,4,30.0,t372_m12_eval_5_r4,t372_m12_eval_5_r4,0,16,True,,t372_m12_eval_5_r4,724.836705050235,94.74413328668774,556.3830639428219,711.2796020507812,69.46831630071003,551.9436281840007,28.682084409025027,4.439435758821219,2.897834597095462,29.023620654617456,True,103.38780000000008,7.250032186508179,53.395750522613525,q_unseen,True,,False,,,372,60.0,resident_12_model_pool_v1
1,D,2026-08-30T13:12:16.625205+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_1,4,30.0,t373_m01_eval_1_r4,t373_m01_eval_1_r4,0,16,True,,t373_m01_eval_1_r4,641.9512805517419,-14.386472268939611,546.6261719108365,640.4706359863281,-15.396353832880656,552.2020701090495,1.792252521905676,-5.57589819821294,1.3975795670941418,5.856860064839484,True,81.67049999999995,9.19995665550232,47.266119956970215,exact_grid,True,,False,,,373,60.0,resident_12_model_pool_v1
1,B,2026-08-30T13:13:43.935932+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_2,4,30.0,t374_m09_eval_2_r4,t374_m09_eval_2_r4,2,16,True,,t374_m09_eval_2_r4,776.0846262025811,165.3573382399344,540.0693268817306,776.7053649902343,159.72193145751953,551.3918487548829,5.66949082773617,-11.322521873152255,0.387692974835862,12.662646951320873,True,94.47913000000005,5.49998664855957,59.133246183395386,exact_grid,True,,False,,,374,60.0,resident_12_model_pool_v1
1,C,2026-08-30T13:14:35.968183+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M04,False,5.0,eval_4,4,30.0,t375_m04_eval_4_r4,t375_m04_eval_4_r4,0,16,False,,t375_m04_eval_4_r4,,,,494.0947235107422,-23.48485736846924,551.7402435302735,,,13.859554386334692,,,,0.0,20.930306673049927,exact_grid,True,,False,,,375,60.0,resident_12_model_pool_v1
1,A,2026-08-31T04:56:26.679090+00:00,120.81485880500462,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_8,4,30.0,t376_m05_eval_8_r4,t376_m05_eval_8_r4,0,16,False,,t376_m05_eval_8_r4,,,,568.3679550170898,-112.33671439091364,552.2566111246745,,,66.24071675547003,,,,0.0,33.14549422264099,q_unseen,True,,False,,,376,60.0,resident_12_model_pool_v1
1,B,2026-08-31T04:57:52.134393+00:00,119.09602484219766,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_6,4,30.0,t377_m12_eval_6_r4,t377_m12_eval_6_r4,0,16,True,,t377_m12_eval_6_r4,725.7560867443481,-131.45896019687558,521.6746164891638,718.6022155761718,-109.0510589281718,551.8818461100261,23.522157893331975,-30.207229620862336,23.554155041568784,38.285357949565295,True,115.29246999999998,15.00003957748413,59.92836952209473,q_unseen,True,,False,,,377,60.0,resident_12_model_pool_v1
1,D,2026-08-31T04:58:54.582285+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_4,4,30.0,t378_m06_eval_4_r4,t378_m06_eval_4_r4,1,16,True,,t378_m06_eval_4_r4,489.8967801407799,-32.40830488652215,545.465567338492,494.0947235107422,-23.48485736846924,551.7402435302735,9.861574121044516,-6.274676191781509,9.854473546530457,11.68855018625341,True,87.96195999999998,11.550000190734863,39.37340831756592,exact_grid,True,,False,,,378,60.0,resident_12_model_pool_v1
1,A,2026-08-31T05:00:08.632821+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M03,False,5.0,eval_1,4,30.0,t379_m03_eval_1_r4,t379_m03_eval_1_r4,1,16,True,,t379_m03_eval_1_r4,640.4922732646186,-16.682117466559927,552.7261572120484,640.4706359863281,-15.396353832880656,552.2020701090495,1.2859456806194955,0.5240871029989194,1.2976436503252533,1.3886409129194408,True,76.16363000000001,7.950085639953613,45.520955085754395,exact_grid,True,,False,,,379,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:01:12.931785+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M04,False,5.0,eval_3,4,30.0,t380_m04_eval_3_r4,t380_m04_eval_3_r4,0,16,False,,t380_m04_eval_3_r4,628.3405713700164,-209.11688682768153,531.6841313459475,643.7679412841796,-201.69928894042968,553.3763702392578,17.11795843216686,-21.69223889331022,17.134911798230082,27.63291025371437,True,46.246129999999994,0.0,40.13759207725525,exact_grid,True,,False,,,380,60.0,resident_12_model_pool_v1
2,A,2026-08-31T05:02:47.977767+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_4,4,30.0,t381_m11_eval_4_r4_retry1,t381_m11_eval_4_r4,2,16,False,,t381_m11_eval_4_r4_retry1,,,,494.0947235107422,-23.48485736846924,551.7402435302735,,,26.58533915166099,,,,0.0,31.620400190353394,exact_grid,True,,False,,,381,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:04:11.704549+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_5,4,30.0,t382_m02_eval_5_r4,t382_m02_eval_5_r4,1,16,True,,t382_m02_eval_5_r4,710.0806203612103,77.34177613023022,528.7468601443983,711.2796020507812,69.46831630071003,551.9436281840007,7.964227946197572,-23.196768039602375,0.47305792127883806,24.525883761082138,True,118.4221,12.649946928024292,59.80923676490784,q_unseen,True,,False,,,382,60.0,resident_12_model_pool_v1
1,D,2026-08-31T05:05:40.764545+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_6,4,30.0,t383_m08_eval_6_r4,t383_m08_eval_6_r4,2,16,True,,t383_m08_eval_6_r4,724.0602492475558,-130.5221116984217,540.1449449464446,718.6022155761718,-109.0510589281718,551.8818461100261,22.15392151788972,-11.736901163581479,22.164695904465184,25.07092115468631,True,86.35737000000006,7.550539970397949,52.72983193397522,q_unseen,True,,False,,,383,60.0,resident_12_model_pool_v1
1,B,2026-08-31T05:06:58.814410+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_8,4,30.0,t384_m10_eval_8_r4,t384_m10_eval_8_r4,1,16,True,,t384_m10_eval_8_r4,560.193265119963,-121.58379016956994,548.35207566397,568.3679550170898,-112.33671439091364,552.2566111246745,12.342364658783923,-3.9045354607044374,12.342736120732114,12.945244784641842,True,88.7319,19.00000548362732,53.83984708786011,q_unseen,True,,False,,,384,60.0,resident_12_model_pool_v1
1,D,2026-08-31T05:08:10.348898+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_7,5,30.0,t385_m08_eval_7_r5,t385_m08_eval_7_r5,2,17,True,,t385_m08_eval_7_r5,563.6386661519372,77.03275588721908,544.471751451813,562.8603649139404,67.22353074153263,552.4164560953776,9.840053392936174,-7.944704643564592,0.4832752453240544,12.646935701952133,True,100.64970000000005,13.000023603439331,45.9726128578186,q_unseen,True,,False,,,385,60.0,resident_12_model_pool_v1
1,B,2026-08-31T05:09:25.928041+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_1,5,30.0,t386_m10_eval_1_r5,t386_m10_eval_1_r5,1,17,True,,t386_m10_eval_1_r5,652.2747536074795,-21.587112285847983,546.6046908540486,640.4706359863281,-15.396353832880656,552.2020701090495,13.329016581764858,-5.597379255000874,11.275049893785436,14.456601867703096,True,98.73913000000005,7.9999799728393555,50.240636348724365,exact_grid,True,,False,,,386,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:10:43.933528+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_5,5,30.0,t387_m04_eval_5_r5,t387_m04_eval_5_r5,0,17,True,,t387_m04_eval_5_r5,722.1281753149574,66.94529770109959,534.1408298838336,711.2796020507812,69.46831630071003,551.9436281840007,11.138095201702018,-17.80279830016707,11.149990350802984,20.999923619827978,True,119.04652999999996,10.649890422821045,51.361868381500244,q_unseen,True,,False,,,387,60.0,resident_12_model_pool_v1
2,A,2026-08-31T05:12:36.261910+00:00,121.96617365355868,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_6,5,30.0,t388_m11_eval_6_r5_retry1,t388_m11_eval_6_r5,2,17,False,,t388_m11_eval_6_r5_retry1,719.9696786670993,-24.49598343175636,546.3560071975301,718.6022155761718,-109.0510589281718,551.8818461100261,84.56613239063002,-5.525838912496056,77.99781983147669,84.74647864776695,True,7.929399999999987,0.0,45.1287522315979,q_unseen,True,,False,,,388,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:13:49.447028+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_8,5,30.0,t389_m02_eval_8_r5,t389_m02_eval_8_r5,1,17,True,,t389_m02_eval_8_r5,560.5885065445526,-111.8922371597262,547.3789339916048,568.3679550170898,-112.33671439091364,552.2566111246745,7.792135685799186,-4.87767713306971,7.7994573740524755,9.192883810881996,True,91.4058,11.94995641708374,48.223697900772095,q_unseen,True,,False,,,389,60.0,resident_12_model_pool_v1
1,B,2026-08-31T05:15:04.064334+00:00,113.82761137398948,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M12,False,5.0,eval_7,5,30.0,t390_m12_eval_7_r5,t390_m12_eval_7_r5,0,17,False,,t390_m12_eval_7_r5,,,,562.8603649139404,67.22353074153263,552.4164560953776,,,29.283815824459598,,,,0.0,41.58646821975708,q_unseen,True,,False,,,390,60.0,resident_12_model_pool_v1
1,A,2026-08-31T05:16:06.923323+00:00,221.87004130755858,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_2,5,30.0,t391_m05_eval_2_r5,t391_m05_eval_2_r5,0,17,False,,t391_m05_eval_2_r5,651.9432164301427,-23.937733352957423,557.0254046926395,776.7053649902343,159.72193145751953,551.3918487548829,222.02807523290184,5.633555937756682,222.050599000292,222.09953431768142,True,27.13483000000008,0.0,38.54543685913086,exact_grid,True,,False,,,391,60.0,resident_12_model_pool_v1
1,D,2026-08-31T05:17:28.410277+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_3,5,30.0,t392_m01_eval_3_r5,t392_m01_eval_3_r5,0,17,True,,t392_m01_eval_3_r5,641.9271905927269,-203.7587324360027,530.5389671814451,643.7679412841796,-201.69928894042968,553.3763702392578,2.76218584087707,-22.837403057812708,2.8212443140839776,23.00383987608449,True,94.36892999999998,17.699906826019287,55.42303276062012,exact_grid,True,,False,,,392,60.0,resident_12_model_pool_v1
1,B,2026-08-31T05:19:02.499045+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_2,5,30.0,t393_m10_eval_2_r5,t393_m10_eval_2_r5,1,17,True,,t393_m10_eval_2_r5,778.4169589698691,164.9606669444378,548.1418917317557,776.7053649902343,159.72193145751953,551.3918487548829,5.511252439601998,-3.2499570231271946,3.416265932121199,6.398134423813925,True,85.04639999999995,17.49992299079895,67.91717576980591,exact_grid,True,,True,False,Operator observed a successful grasp but accidentally entered failure; trace independently satisfies the frozen 50 mm lift and 3 s hold criteria.,393,60.0,resident_12_model_pool_v1
1,D,2026-08-31T05:22:42.440628+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M01,False,5.0,eval_4,5,30.0,t394_m01_eval_4_r5,t394_m01_eval_4_r5,0,17,False,,t394_m01_eval_4_r5,483.06916656288087,-15.468403735079601,537.7040759593045,494.0947235107422,-23.48485736846924,551.7402435302735,13.631817005330552,-14.036167570968928,13.361033793979281,19.566308669423034,True,38.35355000000004,0.0,40.54263734817505,exact_grid,True,,False,,,394,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:24:15.060898+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M04,False,5.0,eval_6,5,30.0,t395_m04_eval_6_r5,t395_m04_eval_6_r5,0,17,True,,t395_m04_eval_6_r5,721.2049395056076,-118.35495201991304,555.8076955596247,718.6022155761718,-109.0510589281718,551.8818461100261,9.661086818542113,3.9258494495985587,9.59417160442143,10.428273702599174,True,93.95150000000001,8.849961757659912,67.66792869567871,q_unseen,True,,False,,,395,60.0,resident_12_model_pool_v1
1,A,2026-08-31T05:25:27.886698+00:00,186.3321117035785,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_3,5,30.0,t396_m03_eval_3_r5,t396_m03_eval_3_r5,1,17,False,,t396_m03_eval_3_r5,645.809832523837,-16.22097743512196,556.9110343761406,643.7679412841796,-201.69928894042968,553.3763702392578,185.48955053774472,3.5346641368828386,169.53123471499947,185.52322552514852,True,68.8842800000001,3.6499314308166504,44.04304242134094,exact_grid,True,,False,,,396,60.0,resident_12_model_pool_v1
1,D,2026-08-31T05:27:15.300410+00:00,116.29016762156017,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_6,5,30.0,t397_m06_eval_6_r5,t397_m06_eval_6_r5,1,17,True,,t397_m06_eval_6_r5,641.1483437850616,-206.60995972603655,543.7158865627785,718.6022155761718,-109.0510589281718,551.8818461100261,124.56661422837728,-8.165959547247667,124.5893741405436,124.8339868611455,True,80.66950000000008,9.000093936920166,42.467408895492554,q_unseen,True,,False,,,397,60.0,resident_12_model_pool_v1
1,C,2026-08-31T05:28:26.274278+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_7,5,30.0,t398_m02_eval_7_r5,t398_m02_eval_7_r5,1,17,True,,t398_m02_eval_7_r5,553.3010709385962,79.8838144161516,538.8477287315944,562.8603649139404,67.22353074153263,552.4164560953776,15.863886157838982,-13.568727363783182,14.16251562860982,20.87518254534685,True,101.17419999999993,15.199914932250977,41.544278144836426,q_unseen,True,,False,,,398,60.0,resident_12_model_pool_v1
1,A,2026-08-31T05:32:36.448814+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_5,5,30.0,t399_m11_eval_5_r5,t399_m11_eval_5_r5,2,17,False,,t399_m11_eval_5_r5,723.0406824097785,-19.197720498215084,544.9375177962245,711.2796020507812,69.46831630071003,551.9436281840007,89.44265812708795,-7.006110387776175,89.46200297910102,89.71663544518842,True,77.02051000000006,4.099894285202026,56.4493453502655,q_unseen,True,,False,,,399,60.0,resident_12_model_pool_v1
1,B,2026-08-31T05:34:03.959611+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_3,5,30.0,t400_m09_eval_3_r5,t400_m09_eval_3_r5,2,17,True,,t400_m09_eval_3_r5,635.1708136716219,-206.03387928463718,535.7988593608447,643.7679412841796,-201.69928894042968,553.3763702392578,9.62804635628121,-17.577510878413023,9.805412769685564,20.04166074254896,True,88.98455000000001,11.850175380706787,54.914764404296875,exact_grid,True,,False,,,400,60.0,resident_12_model_pool_v1
2,D,2026-08-31T10:54:36.343886+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_5,5,30.0,t401_m06_eval_5_r5_retry1,t401_m06_eval_5_r5,1,17,True,,t401_m06_eval_5_r5_retry1,716.1214911580719,84.1450771648816,540.50391558359,711.2796020507812,69.46831630071003,551.9436281840007,15.454811535291455,-11.439712600410644,11.726857817465731,19.228058247555104,True,105.63586999999995,16.1999454498291,63.810657024383545,q_unseen,True,,True,False,Operator observed a successful grasp but accidentally entered failure; trace independently satisfies the frozen 50 mm lift and 3 s hold criteria.,401,60.0,resident_12_model_pool_v1
1,A,2026-08-31T10:59:26.693462+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M05,False,5.0,eval_1,5,30.0,t402_m05_eval_1_r5,t402_m05_eval_1_r5,0,17,True,,t402_m05_eval_1_r5,637.5857698447244,-11.740470318040963,544.624873509697,640.4706359863281,-15.396353832880656,552.2020701090495,4.657030913473565,-7.577196599352533,3.2657564171108295,8.893921814041768,True,90.71980000000008,11.399942398071289,45.675639629364014,exact_grid,True,,False,,,402,60.0,resident_12_model_pool_v1
1,C,2026-08-31T11:01:40.032077+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_2,5,30.0,t403_m07_eval_2_r5,t403_m07_eval_2_r5,2,17,True,,t403_m07_eval_2_r5,778.4280917124873,170.47366766889846,544.1033256068987,776.7053649902343,159.72193145751953,551.3918487548829,10.888875925394755,-7.288523147984165,2.31015628135316,13.103060276032561,True,90.98609999999996,7.949884414672852,58.8667094707489,exact_grid,True,,False,,,403,60.0,resident_12_model_pool_v1
1,B,2026-08-31T11:07:51.265401+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M12,False,5.0,eval_8,5,30.0,t404_m12_eval_8_r5,t404_m12_eval_8_r5,0,17,True,,t404_m12_eval_8_r5,564.8647003487906,-119.43407575904854,560.3384024306706,568.3679550170898,-112.33671439091364,552.2566111246745,7.914880394601908,8.081791305996148,7.998338279479382,11.311970755554869,True,93.43714,8.600075960159302,39.27165079116821,q_unseen,True,,False,,,404,60.0,resident_12_model_pool_v1
1,C,2026-08-31T11:09:27.595482+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M07,False,5.0,eval_1,5,30.0,t405_m07_eval_1_r5,t405_m07_eval_1_r5,2,17,True,,t405_m07_eval_1_r5,630.518102679551,-18.245490464347377,517.9120782331563,640.4706359863281,-15.396353832880656,552.2020701090495,10.352318521339729,-34.28999187589318,10.364723159220373,35.81862702025433,True,96.6413,8.699931144714355,46.98754096031189,exact_grid,True,,False,,,405,60.0,resident_12_model_pool_v1
1,B,2026-08-31T11:11:03.016129+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M09,False,5.0,eval_4,5,30.0,t406_m09_eval_4_r5,t406_m09_eval_4_r5,2,17,True,,t406_m09_eval_4_r5,482.2530722247566,-24.246244541244174,530.7936871660407,494.0947235107422,-23.48485736846924,551.7402435302735,11.866103640443693,-20.94655636423272,11.908669032032954,24.074107234240884,True,92.77884000000006,8.249849319458008,50.714147090911865,exact_grid,True,,False,,,406,60.0,resident_12_model_pool_v1
1,D,2026-08-31T11:12:54.278249+00:00,115.80658623209825,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_8,5,30.0,t407_m08_eval_8_r5,t407_m08_eval_8_r5,2,17,True,,t407_m08_eval_8_r5,564.4676426374508,-116.77114469739809,550.0663337255951,568.3679550170898,-112.33671439091364,552.2566111246745,5.905642115962741,-2.1902773990793776,5.928954673707606,6.298723988773505,True,102.11253999999997,10.099946975708008,39.789172649383545,q_unseen,True,,False,,,407,60.0,resident_12_model_pool_v1
1,A,2026-08-31T11:14:37.114441+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M03,False,5.0,eval_4,5,30.0,t408_m03_eval_4_r5,t408_m03_eval_4_r5,1,17,False,,t408_m03_eval_4_r5,636.3506985436129,-11.599955782357402,545.6129228286528,494.0947235107422,-23.48485736846924,551.7402435302735,142.7515790394779,-6.127320701620647,15.33227172518387,142.88301990525258,True,56.76440000000002,1.6000499725341797,39.362241983413696,exact_grid,True,,False,,,408,60.0,resident_12_model_pool_v1
1,D,2026-08-31T11:16:16.195625+00:00,110.52566178042107,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M01,False,5.0,eval_5,5,30.0,t409_m01_eval_5_r5,t409_m01_eval_5_r5,0,18,True,,t409_m01_eval_5_r5,715.2621051734005,79.88192142688185,542.458481360116,711.2796020507812,69.46831630071003,551.9436281840007,11.14914807711801,-9.485146823884634,3.4728427676524234,14.638016023906825,True,102.66881999999998,9.50006890296936,51.24390435218811,q_unseen,True,,False,,,409,60.0,resident_12_model_pool_v1
1,A,2026-08-31T11:17:55.627997+00:00,113.35519177796346,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M11,False,5.0,eval_7,5,30.0,t410_m11_eval_7_r5,t410_m11_eval_7_r5,2,18,False,,t410_m11_eval_7_r5,711.727052707421,-22.762915535088766,546.1534883755476,562.8603649139404,67.22353074153263,552.4164560953776,173.95071499737182,-6.262967719830044,110.3996035223753,174.0634252586008,True,27.972800000000007,0.0,43.27191996574402,q_unseen,True,,False,,,410,60.0,resident_12_model_pool_v1
1,C,2026-08-31T11:20:07.772033+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M02,False,5.0,eval_2,5,30.0,t411_m02_eval_2_r5,t411_m02_eval_2_r5,1,18,False,,t411_m02_eval_2_r5,806.7839211222621,179.1699489467107,555.5283614886857,776.7053649902343,159.72193145751953,551.3918487548829,35.81822054831074,4.136512733802874,12.662892328232912,36.05628462340987,True,32.72239999999999,0.0,74.27406597137451,exact_grid,True,,False,,,411,60.0,resident_12_model_pool_v1
1,B,2026-08-31T11:21:47.648711+00:00,146.59922115245232,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M12,False,5.0,eval_1,5,30.0,t412_m12_eval_1_r5,t412_m12_eval_1_r5,0,18,False,,t412_m12_eval_1_r5,,,,640.4706359863281,-15.396353832880656,552.2020701090495,,,10.930903189456627,,,,0.0,39.615883350372314,exact_grid,True,,False,,,412,60.0,resident_12_model_pool_v1
1,D,2026-08-31T11:23:40.251768+00:00,112.21736469714092,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M06,False,5.0,eval_7,5,30.0,t413_m06_eval_7_r5,t413_m06_eval_7_r5,1,18,True,,t413_m06_eval_7_r5,556.2933928607604,75.17499747371377,547.0145039474322,562.8603649139404,67.22353074153263,552.4164560953776,10.3126594601117,-5.401952147945394,9.693742032410148,11.641822544126121,True,98.83870000000002,9.849917888641357,40.55032300949097,q_unseen,True,,False,,,413,60.0,resident_12_model_pool_v1
1,B,2026-08-31T11:25:01.794391+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M10,False,5.0,eval_4,5,30.0,t414_m10_eval_4_r5,t414_m10_eval_4_r5,1,18,True,,t414_m10_eval_4_r5,479.37503577269865,-18.206376896023563,540.4479078242056,494.0947235107422,-23.48485736846924,551.7402435302735,15.637505018496393,-11.292335706067888,15.754845388331152,19.288556423486845,True,74.95589999999993,8.249921798706055,35.0166335105896,exact_grid,True,,False,,,414,60.0,resident_12_model_pool_v1
1,C,2026-08-31T11:26:26.513317+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M02,False,5.0,eval_1,5,30.0,t415_m02_eval_1_r5,t415_m02_eval_1_r5,1,18,True,,t415_m02_eval_1_r5,643.0661565247983,-16.471957491505062,545.2084475502927,640.4706359863281,-15.396353832880656,552.2020701090495,2.8095640402145454,-6.993622558756783,2.8962323742970986,7.536869813816506,True,87.39725999999996,9.050093412399292,43.88166356086731,exact_grid,True,,False,,,415,60.0,resident_12_model_pool_v1
1,A,2026-08-31T11:28:04.887093+00:00,186.3321117035785,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,operator_failure,3.0,6,50.0,False,M05,False,5.0,eval_3,5,30.0,t416_m05_eval_3_r5,t416_m05_eval_3_r5,0,18,False,,t416_m05_eval_3_r5,720.3062679814323,-14.232256474791138,548.5003453702335,643.7679412841796,-201.69928894042968,553.3763702392578,202.4895150744555,-4.876024869024263,164.55903117712555,202.54821483689133,True,68.01340000000005,5.399972200393677,46.80620503425598,exact_grid,True,,False,,,416,60.0,resident_12_model_pool_v1
1,D,2026-08-31T11:29:59.427432+00:00,0.0,linear_interp_30hz_v1,main_recollection_20260817_main_smooth30hz,,3.0,6,50.0,False,M08,False,5.0,eval_2,5,30.0,t417_m08_eval_2_r5,t417_m08_eval_2_r5,2,18,True,,t417_m08_eval_2_r5,778.3641215854282,163.82444473223956,552.3390716749758,776.7053649902343,159.72193145751953,551.3918487548829,4.425165376723571,0.9472229200929405,1.7650039661731998,4.52540825469951,True,81.38855999999998,8.699937105178833,60.28416633605957,exact_grid,True,,False,,,417,60.0,resident_12_model_pool_v1
